ID,SOURCE_PKEY,BUSINESS_ID,PROJECT_IND_CODE_CD,PROJECT_IND_NAME_NM,PROJECT_IND_DESCRIPTION_DESC,PROJECT_IND_RESPONSIBLE,PROJECT_IND_STATUS,PROJECT_IND_STATUS_DETAILED,CLINICAL_IND,MEDICAL_THERAPEUTIC_AREA,SOURCE_SYSTEM,CREATIONDATE_DT,LASTUPDATEDATE_DT,CREATEDBY,UPDATEDBY,PROJECT_IND_PHASE,STATE
183679,68a6b409ada9de7b996d2d91,PIN0000000ZSKW,LC81693_IND002,LN,Lupus Nephritis,CF,Ongoing,Ongoing,10025140,,MDM,2025-08-21 05:52:08.000,2025-09-30 05:51:04.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
183680,68a6b409ada9de7b996d2d92,PIN0000000ZSKX,LC81694_IND002,LN,Lupus Nephritis,CF,Ongoing,Ongoing,10025140,,MDM,2025-08-21 05:52:08.000,2025-09-30 05:51:33.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
183575,68a5623d92b6957dde021ed2,PIN0000000ZKV4,SAR444671_IND021,SCD - Ped 6m-9y,Sickle Cell Disease - Ped - 6 months-9 years,BH,To be Validated,To be Validated,10040644,B,MDM,2025-08-20 05:50:53.000,2026-01-24 06:51:19.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,Initiation,ACTIVE
183512,68a410a945f0090a3c003491,PIN0000000ZD5C,LC81648_IND002,Synucleinopathy,Synucleinopathy,CH,Ongoing,Ongoing,10053643,,MDM,2025-08-19 05:50:33.000,2025-08-28 05:51:08.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
183002,6896e21e49b77d370ea85d7d,PIN0000000Z5FX,SP0340_IND001,RSV+hMPV disease,RSV+hMPV disease,,Ongoing,Ongoing,10061603,VACC,MDM,2025-08-09 05:52:29.000,2026-01-07 06:54:49.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,Phase 1,ACTIVE
183003,6896e21e49b77d370ea85d79,PIN0000000Z5FT,SAR448873_IND001,Alzheimer,Alzheimer's disease,BF,Ongoing,Ongoing,10001896,N,MDM,2025-08-09 05:52:29.000,2026-01-16 06:51:22.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,Preclinical,ACTIVE
183004,6896e21e49b77d370ea85d72,PIN0000000Z5FM,LC81691_IND005,Melanoma,Melanoma,CI,Ongoing,Ongoing,10025650,,MDM,2025-08-09 05:52:29.000,2025-08-09 05:52:29.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
183005,6896e21e49b77d370ea85d7c,PIN0000000Z5FW,SAR449028_IND001,Chronic Urticaria,Chronic Urticaria,BE,Ongoing,Ongoing,10052568,D,MDM,2025-08-09 05:52:29.000,2026-01-14 06:50:51.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,Phase 2A,ACTIVE
183006,6896e21e49b77d370ea85d74,PIN0000000Z5FO,LC81691_IND007,HCC,Hepato Cellular Carcinoma,CI,Ongoing,Ongoing,10019697,,MDM,2025-08-09 05:52:29.000,2025-08-09 05:52:29.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
183007,6896e22149b77d370ea85e09,PIN0000000Z5G5,LC81694_IND001,SLE,Systemic Lupus Erythematosus,CF,Ongoing,Ongoing,10042945,,MDM,2025-08-09 05:52:33.000,2025-12-19 06:50:56.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
183008,6896e21e49b77d370ea85d75,PIN0000000Z5FP,LC81691_IND008,Prostate Cancer,Prostate Cancer,CI,Ongoing,Ongoing,10060862,,MDM,2025-08-09 05:52:29.000,2025-08-09 05:52:29.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
183009,6896e21e49b77d370ea85d73,PIN0000000Z5FN,LC81691_IND006,Breast Cancer,Breast Cancer,CI,Ongoing,Ongoing,10006187,,MDM,2025-08-09 05:52:29.000,2025-08-09 05:52:29.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
183010,6896e21e49b77d370ea85d7e,PIN0000000Z5FY,SP0341_IND001,RSV+hMPV+PIV3 disease,RSV+hMPV+PIV3 disease,,Ongoing,Ongoing,10061603,VACC,MDM,2025-08-09 05:52:29.000,2026-01-07 06:55:20.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,Phase 1,ACTIVE
183011,6896e21e49b77d370ea85d71,PIN0000000Z5FL,LC81691_IND004,Pancreatic Cancer,Pancreatic Cancer,CI,Ongoing,Ongoing,10033609,,MDM,2025-08-09 05:52:29.000,2025-08-09 05:52:29.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
182776,6896e21e49b77d370ea85d70,PIN0000000Z5FK,INDICATION_SM_DEV_DH,,Indication for small molecule Dev,BE,To be Validated,To be Validated,,,MDM,2025-08-09 05:52:29.000,2026-01-24 06:51:29.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
182777,6896e21e49b77d370ea85d81,PIN0000000Z5G1,LC81690_IND003,Crohn,Crohn's Disease,CF,Ongoing,Ongoing,10011401,,MDM,2025-08-09 05:52:29.000,2025-08-09 05:52:29.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
182778,6896e21e49b77d370ea85d7b,PIN0000000Z5FV,SAR448972_IND001,IndoSM,Indolent Systemic Mastocytosis,BE,Completed,Completed active,10056452,L,MDM,2025-08-09 05:52:29.000,2026-01-15 08:25:08.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,LCM,ACTIVE
182779,6896e21e49b77d370ea85d83,PIN0000000Z5G3,LC81691_IND003,GC,Gastric Cancer,CI,Ongoing,Ongoing,10017758,,MDM,2025-08-09 05:52:29.000,2025-08-09 05:52:29.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
182780,6896e21e49b77d370ea85d77,PIN0000000Z5FR,LC81693_IND001,SLE,Systemic Lupus Erythematosus,CF,Ongoing,Ongoing,10042945,,MDM,2025-08-09 05:52:29.000,2025-12-19 06:52:15.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
182781,6896e22149b77d370ea85e0a,PIN0000000Z5G6,LC81695_IND001,IBD,Inflammatory Bowel Disease,CF,Ongoing,Ongoing,10039073,,MDM,2025-08-09 05:52:33.000,2025-10-28 06:50:26.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
182782,6896e22149b77d370ea85e0c,PIN0000000Z5G8,SAR448361_IND001,2L+ cGVHD,2L+ Chronic Graft versus Host Disease,BT,Not Validated,Not Validated,10018651,L,MDM,2025-08-09 05:52:33.000,2025-11-25 06:53:57.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,Initiation,ACTIVE
182783,6896e21e49b77d370ea85d82,PIN0000000Z5G2,LC81691_IND002,CRC,Colorectal Cancer,CI,Ongoing,Ongoing,10061451,,MDM,2025-08-09 05:52:29.000,2025-08-09 05:52:29.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
182784,6896e21e49b77d370ea85d76,PIN0000000Z5FQ,LC81692_IND001,Parkinson,Parkinson's Disease,CH,Ongoing,Ongoing,10061536,,MDM,2025-08-09 05:52:29.000,2025-12-18 06:51:31.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
182785,6896e21e49b77d370ea85d7f,PIN0000000Z5FZ,INDICATION_NANOBOBY_DEV_DH,,Indication for Nanobody,BE,To be Validated,To be Validated,,,MDM,2025-08-09 05:52:29.000,2025-10-08 05:50:36.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
182786,6896e22149b77d370ea85e0b,PIN0000000Z5G7,OC02211_IND001,,Indication for Others file,CO,,,,,MDM,2025-08-09 05:52:33.000,2025-08-09 05:52:33.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
182787,6896e21e49b77d370ea85d80,PIN0000000Z5G0,LC81690_IND002,UC,Ulcerative Colitis,CF,Ongoing,Ongoing,10009900,,MDM,2025-08-09 05:52:29.000,2025-08-09 05:52:29.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
182788,6896e21e49b77d370ea85d78,PIN0000000Z5FS,SAR448851_IND001,Alzheimer - Mono,Alzheimer's disease - Mono,BF,Ongoing,Ongoing,10001896,N,MDM,2025-08-09 05:52:29.000,2026-01-07 06:54:03.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,Phase 1,ACTIVE
182789,6896e21e49b77d370ea85d7a,PIN0000000Z5FU,SAR448940_IND001,IndoSM,Indolent Systemic Mastocytosis,BE,Ongoing,Ongoing,10056452,L,MDM,2025-08-09 05:52:29.000,2026-01-07 06:54:25.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,Phase 3,ACTIVE
182790,6896e22149b77d370ea85e08,PIN0000000Z5G4,LC81691_IND009,H&N,Head and Neck,CI,Ongoing,Ongoing,10067821,,MDM,2025-08-09 05:52:33.000,2025-08-09 05:52:33.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
182279,6868bd83b353062541645e35,PIN0000000YXPU,OC02206_IND001,,Indication for Others file,CO,,,,,MDM,2025-07-05 05:52:02.000,2025-08-09 05:53:00.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
182280,6868bd83b353062541645e36,PIN0000000YXPV,OC02208_IND001,,Indication for Others file,CO,,,,,MDM,2025-07-05 05:52:02.000,2026-01-21 06:50:57.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
182281,6868bd83b353062541645e3b,PIN0000000YXQ0,OC02210_IND001,,Indication for Others file,CO,,,,,MDM,2025-07-05 05:52:02.000,2025-08-09 05:52:46.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
182282,6868bd83b353062541645e33,PIN0000000YXPS,LC81392_IND002,ALS,Amyotrophic Lateral Sclerosis,CH,Ongoing,Ongoing,10002026,,MDM,2025-07-05 05:52:02.000,2025-11-01 06:54:23.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
182283,6868bd83b353062541645e39,PIN0000000YXPY,LC81690_IND001,IBD,Inflammatory Bowel Disease,CF,Ongoing,Ongoing,10021972,,MDM,2025-07-05 05:52:02.000,2025-12-19 06:51:01.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
182284,6868bd83b353062541645e34,PIN0000000YXPT,LC81691_IND001,Lung Cancer,Lung Cancer,CI,Ongoing,Ongoing,10058467,,MDM,2025-07-05 05:52:02.000,2026-01-24 06:50:11.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
182285,6868bd83b353062541645e3a,PIN0000000YXPZ,OC02207_IND001,,Indication for Others file,CO,,,,,MDM,2025-07-05 05:52:02.000,2026-01-21 06:50:30.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
182286,6868bd83b353062541645e37,PIN0000000YXPW,OC02209_IND001,,Indication for Others file,CO,,,,,MDM,2025-07-05 05:52:02.000,2026-01-21 06:50:58.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
182287,6868bd83b353062541645e38,PIN0000000YXPX,SAR444671_IND020,PN - Ped 6-11y,Prurigo Nodularis - Ped - 6 - 11 years,BE,To be Validated,To be Validated,10037084,D,MDM,2025-07-05 05:52:02.000,2025-07-06 05:52:29.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,Initiation,ACTIVE
182218,68661a4f34116d0697aa6e14,PIN0000000YQ00,DC01317_IND001,,Indication for Others file,BN,,,,,MDM,2025-07-03 05:51:11.000,2025-08-09 05:53:15.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
181570,685b8e87ffb291000db0a5d0,PIN0000000YAKG,LC81689_IND001,OA,Moderate-Severe Knee Osteoarthritis,CF,Ongoing,Ongoing,10031161,,MDM,2025-06-25 05:52:06.000,2026-01-13 06:50:53.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
181401,685a3ca13bdaf774a81f0b25,PIN0000000Y2UO,RC01604_IND001,,Indication for Others file,CS,,,,,MDM,2025-06-24 05:50:25.000,2025-10-10 05:51:42.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
180959,6853a533c5e8bd106adcad52,PIN0000000XV4W,SAR448755_IND001,AD,Atopic Dermatitis,BE,Ongoing,Ongoing,10012438,D,MDM,2025-06-19 05:50:43.000,2026-01-23 06:51:06.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,Phase 1,ACTIVE
180801,685101ff0f307e6fc10e4c8e,PIN0000000XNF4,OC02205_IND001,,Indication for Others file,LA,,,,,MDM,2025-06-17 05:49:50.000,2025-12-18 06:51:02.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
180802,685101ff0f307e6fc10e4c8f,PIN0000000XNF5,SAR448710_IND001,FSHD,Facioscapulohumeral Muscular Dystrophy,BH,Ongoing,Ongoing,10064087,M,MDM,2025-06-17 05:49:50.000,2026-01-07 06:54:49.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,Preclinical,ACTIVE
180547,684a6ae71a7a1c3c58f269e8,PIN0000000XFPD,SAR448632_IND001,UC,Ulcerative Colitis,BE,Ongoing,Ongoing,10009900,A,MDM,2025-06-12 05:51:34.000,2026-01-17 06:51:48.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,Preclinical,ACTIVE
180548,684a6ae71a7a1c3c58f269e9,PIN0000000XFPE,SAR448681_IND001,UC,Ulcerative Colitis,BE,Ongoing,Ongoing,10009900,A,MDM,2025-06-12 05:51:34.000,2026-01-22 06:50:05.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,Preclinical,ACTIVE
180549,684a6ae71a7a1c3c58f269e7,PIN0000000XFPC,LC81661_IND004,Fibrosis,,CF,Ongoing,Ongoing,10019668,,MDM,2025-06-12 05:51:34.000,2025-08-09 05:53:23.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
180173,68452505b5988d5919086c64,PIN0000000X7ZL,LC81688_IND002,COPD,Chronic Obstructive Pulmonary Disease,CF,Ongoing,Ongoing,10009033,,MDM,2025-06-08 05:52:05.000,2025-11-01 06:54:33.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
180138,68452505b5988d5919086c65,PIN0000000X7ZM,LC81688_IND003,EoE,Eosinophilic Esophagitis,CF,Ongoing,Ongoing,10064212,,MDM,2025-06-08 05:52:05.000,2025-11-01 06:54:17.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
180139,68452505b5988d5919086c63,PIN0000000X7ZK,LC81688_IND001,Asthma,Asthma,CF,Ongoing,Ongoing,10003553,,MDM,2025-06-08 05:52:05.000,2025-06-11 05:51:56.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
180140,68452505b5988d5919086c67,PIN0000000X7ZO,OC02204_IND001,,Indication for Others file,CL,,,,,MDM,2025-06-08 05:52:05.000,2025-12-04 06:50:37.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
180141,68452505b5988d5919086c66,PIN0000000X7ZN,LC81688_IND004,CRSwNP,Chronic Rhinosinusitis with Nasal Polyps,CF,Ongoing,Ongoing,10080060,,MDM,2025-06-08 05:52:05.000,2025-11-01 06:54:02.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
180068,68428195b96348468d779bf2,PIN0000000X09S,SAR447754_IND002,Alopecia Areata,Alopecia Areata,BE,To be Validated,To be Validated,10001761,D,MDM,2025-06-06 05:50:13.000,2025-12-18 06:51:12.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,Initiation,ACTIVE
179212,6837fa084f83ff41ac347f3a,PIN0000000WSK0,LC81687_IND001,AD,Atopic Dermatitis,CF,Ongoing,Ongoing,10012438,,MDM,2025-05-29 06:09:11.000,2025-12-18 06:52:25.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178956,6835530de1f8ba710a0d359e,PIN0000000WKUO,LC81404_IND004,PAH,Pulmonary Arterial Hypertension,CF,Ongoing,Ongoing,10064911,,MDM,2025-05-27 05:52:12.000,2025-11-01 06:54:16.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178957,6835530de1f8ba710a0d359f,PIN0000000WKUP,LC81661_IND002,Asthma,Asthma,CF,Ongoing,Ongoing,10003553,,MDM,2025-05-27 05:52:12.000,2025-11-01 06:53:55.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178958,6835530de1f8ba710a0d358f,PIN0000000WKU9,LC81662_IND001,IBD,Inflammatory Bowel Disease,CF,Ongoing,Ongoing,10021972,,MDM,2025-05-27 05:52:12.000,2025-11-22 06:51:37.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178959,6835530fe1f8ba710a0d364b,PIN0000000WKV2,LC81684_IND003,COPD,Chronic Obstructive Pulmonary Disease,CF,Ongoing,Ongoing,10009033,,MDM,2025-05-27 05:52:15.000,2025-11-01 06:54:33.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178960,6835530de1f8ba710a0d3592,PIN0000000WKUC,LC81668_IND002,MS,Multiple Sclerosis,CQ,Ongoing,Ongoing,10028245,,MDM,2025-05-27 05:52:12.000,2025-11-01 06:53:55.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178961,6835530fe1f8ba710a0d364d,PIN0000000WKV4,LC81685_IND004,BP,Bullous Pemphigoid,CF,Ongoing,Ongoing,10034277,,MDM,2025-05-27 05:52:15.000,2025-11-01 06:54:27.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178962,6835530fe1f8ba710a0d3646,PIN0000000WKUX,LC81676_IND002,COPD,Chronic Obstructive Pulmonary Disease,CF,Stopped,Stopped inactive,10009033,,MDM,2025-05-27 05:52:15.000,2025-09-13 05:51:02.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178963,6835530de1f8ba710a0d3590,PIN0000000WKUA,LC81666_IND002,SLE,Systemic Lupus Erythematosus,CF,Ongoing,Ongoing,10042945,,MDM,2025-05-27 05:52:12.000,2025-11-01 06:54:04.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178964,6835530fe1f8ba710a0d3641,PIN0000000WKUS,LC81670_IND002,UC,Ulcerative Colitis,CF,Ongoing,Ongoing,10052568,,MDM,2025-05-27 05:52:15.000,2025-11-01 06:53:59.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178965,6835530fe1f8ba710a0d364a,PIN0000000WKV1,LC81684_IND002,IBD,Inflammatory Bowel Disease,CF,Ongoing,Ongoing,10021972,,MDM,2025-05-27 05:52:15.000,2025-11-01 06:54:36.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178966,6835530de1f8ba710a0d3591,PIN0000000WKUB,LC81667_IND002,RA,Rheumatoid Arthritis,CF,Ongoing,Ongoing,10039073,,MDM,2025-05-27 05:52:12.000,2025-11-01 06:54:30.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178967,6835530de1f8ba710a0d35a1,PIN0000000WKUR,LC81665_IND002,MASH,Metabolic dysfunction-associated steatohepatitis,CF,Ongoing,Ongoing,10090856,,MDM,2025-05-27 05:52:12.000,2025-10-18 05:50:55.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178968,6835530de1f8ba710a0d35a0,PIN0000000WKUQ,LC81662_IND002,MASH,Metabolic dysfunction-associated steatohepatitis,CF,Ongoing,Ongoing,10090856,,MDM,2025-05-27 05:52:12.000,2025-10-18 05:50:46.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178969,6835530de1f8ba710a0d359a,PIN0000000WKUK,LC81680_IND002,SLE,Systemic Lupus Erythematosus,CF,Ongoing,Ongoing,10042945,,MDM,2025-05-27 05:52:12.000,2025-11-01 06:54:27.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178970,6835530fe1f8ba710a0d364c,PIN0000000WKV3,LC81685_IND003,Alopecia Areata,Alopecia Areata,CF,Ongoing,Ongoing,10001761,,MDM,2025-05-27 05:52:15.000,2025-11-01 06:54:01.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178971,6835530de1f8ba710a0d359b,PIN0000000WKUL,LC81683_IND002,Asthma,Asthma,CF,Ongoing,Ongoing,10003553,,MDM,2025-05-27 05:52:12.000,2025-10-18 05:50:43.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178972,6835530de1f8ba710a0d3597,PIN0000000WKUH,LC81676_IND004,PAH,Pulmonary Arterial Hypertension,CF,Stopped,Stopped inactive,10064911,,MDM,2025-05-27 05:52:12.000,2025-09-13 05:50:46.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178973,6835530de1f8ba710a0d3593,PIN0000000WKUD,LC81669_IND002,T1DM,Type 1 Diabetes,CQ,Ongoing,Ongoing,10067584,,MDM,2025-05-27 05:52:12.000,2025-11-01 06:53:57.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178974,6835530de1f8ba710a0d3595,PIN0000000WKUF,LC81672_IND003,RA,Rheumatoid Arthritis,CF,Ongoing,Ongoing,10039073,,MDM,2025-05-27 05:52:12.000,2025-11-21 06:53:48.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178975,6835530de1f8ba710a0d3598,PIN0000000WKUI,LC81677_IND002,AD,Atopic Dermatitis,CF,Stopped,Stopped inactive,10012438,,MDM,2025-05-27 05:52:12.000,2025-11-27 06:51:18.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178976,6835530fe1f8ba710a0d3642,PIN0000000WKUT,LC81670_IND004,T1DM,Type 1 Diabetes,CF,Ongoing,Ongoing,10067584,,MDM,2025-05-27 05:52:15.000,2025-11-01 06:54:30.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178977,6835530fe1f8ba710a0d3643,PIN0000000WKUU,LC81671_IND002,RA,Rheumatoid Arthritis,CQ,Ongoing,Ongoing,10039073,,MDM,2025-05-27 05:52:15.000,2025-11-01 06:54:17.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178978,6835530fe1f8ba710a0d3648,PIN0000000WKUZ,LC81679_IND002,SLE,Systemic Lupus Erythematosus,CF,Ongoing,Ongoing,10042945,,MDM,2025-05-27 05:52:15.000,2025-11-01 06:54:36.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178979,6835530de1f8ba710a0d3596,PIN0000000WKUG,LC81675_IND002,IBD,Inflammatory Bowel Disease,CF,Ongoing,Ongoing,10021972,,MDM,2025-05-27 05:52:12.000,2025-11-01 06:54:10.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178980,6835530de1f8ba710a0d358e,PIN0000000WKU8,LC81661_IND003,HS,Hidradenitis Suppurativa,CF,Ongoing,Ongoing,10020041,,MDM,2025-05-27 05:52:12.000,2025-11-01 06:54:35.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178981,6835530de1f8ba710a0d359d,PIN0000000WKUN,LC81686_IND003,IBD,Inflammatory Bowel Disease,CF,Ongoing,Ongoing,10021972,,MDM,2025-05-27 05:52:12.000,2025-11-01 06:54:27.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178982,6835530fe1f8ba710a0d3649,PIN0000000WKV0,LC81681_IND002,COPD,Chronic Obstructive Pulmonary Disease,CF,Ongoing,Ongoing,10009033,,MDM,2025-05-27 05:52:15.000,2025-11-01 06:54:09.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178983,6835530de1f8ba710a0d3594,PIN0000000WKUE,LC81670_IND003,Transplant,Transplantation,CF,Ongoing,Ongoing,10057677,,MDM,2025-05-27 05:52:12.000,2025-11-01 06:54:40.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
178984,6835530fe1f8ba710a0d3644,PIN0000000WKUV,LC81671_IND003,IBD,Inflammatory Bowel Disease,CQ,Ongoing,Ongoing,10021972,,MDM,2025-05-27 05:52:15.000,2025-11-01 06:54:12.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
