TVP_PROF_ID,TITLE,ATTRIBUTE NAME,INDICATION,PROJECT CODE,PROJECT NAME,COMMENTS,STATUS,CREATED BY,MODIFIED BY,CREATED,MODIFIED
94,Our product is,Versus current SoC,,SAR446523,GPRC5D ADCC,,Draft,Adeline.Garcia@sanofi.com,Adeline.Garcia@sanofi.com,2024-10-03 15:48:00.000,2024-10-03 15:50:00.000
95,Our product is,Versus future SoC/Main Competitors,,SAR446523,GPRC5D ADCC,,Draft,Adeline.Garcia@sanofi.com,Adeline.Garcia@sanofi.com,2024-10-03 15:48:00.000,2024-10-03 15:50:00.000
96,That will,Prescribers,,SAR446523,GPRC5D ADCC,,Draft,Adeline.Garcia@sanofi.com,Adeline.Garcia@sanofi.com,2024-10-03 15:48:00.000,2024-10-03 15:50:00.000
106,For,,,SP0178,Fluzone High-Dose Quadrivalent,,Draft,Michael.Seprish@sanofi.com,Michael.Seprish@sanofi.com,2024-10-03 19:36:00.000,2024-10-03 19:36:00.000
97,That will,Patients,,SAR446523,GPRC5D ADCC,,Draft,Adeline.Garcia@sanofi.com,Adeline.Garcia@sanofi.com,2024-10-03 15:48:00.000,2024-10-03 15:50:00.000
98,That will,Payers,,SAR446523,GPRC5D ADCC,,Draft,Adeline.Garcia@sanofi.com,Adeline.Garcia@sanofi.com,2024-10-03 15:48:00.000,2024-10-03 15:50:00.000
107,Who,,,SP0178,Fluzone High-Dose Quadrivalent,,Draft,Michael.Seprish@sanofi.com,Michael.Seprish@sanofi.com,2024-10-03 19:36:00.000,2024-10-03 19:36:00.000
108,Our product is,Versus current SoC,,SP0178,Fluzone High-Dose Quadrivalent,,Draft,Michael.Seprish@sanofi.com,Michael.Seprish@sanofi.com,2024-10-03 19:36:00.000,2024-10-03 19:36:00.000
111,That will,Patients,,SP0178,Fluzone High-Dose Quadrivalent,,Draft,Michael.Seprish@sanofi.com,Michael.Seprish@sanofi.com,2024-10-03 19:36:00.000,2024-10-03 19:36:00.000
112,That will,Payers,,SP0178,Fluzone High-Dose Quadrivalent,,Draft,Michael.Seprish@sanofi.com,Michael.Seprish@sanofi.com,2024-10-03 19:36:00.000,2024-10-03 19:36:00.000
131,That will,Prescribers,LC81370_IND001,LC81370,CK1 sm (LC81370),,Published,Marie-Carmen.Obinu@sanofi.com,Marie-Carmen.Obinu@sanofi.com,2024-10-07 14:34:00.000,2024-10-07 14:39:00.000
127,For,,LC81370_IND001,LC81370,CK1 sm (LC81370),"All diagnosed adult ALS patients (2020: US ~14K;  EU5 ~16K; Japan ~10K; China ~42K)** 
Source: Xu et al. 2020
",Published,Marie-Carmen.Obinu@sanofi.com,Marie-Carmen.Obinu@sanofi.com,2024-10-07 14:33:00.000,2024-10-07 14:39:00.000
133,That will,Payers,LC81370_IND001,LC81370,CK1 sm (LC81370),,Published,Marie-Carmen.Obinu@sanofi.com,Marie-Carmen.Obinu@sanofi.com,2024-10-07 14:34:00.000,2024-10-07 14:39:00.000
130,Our product is,Versus future SoC/Main Competitors,LC81370_IND001,LC81370,CK1 sm (LC81370),,Published,Marie-Carmen.Obinu@sanofi.com,Marie-Carmen.Obinu@sanofi.com,2024-10-07 14:34:00.000,2024-10-07 14:39:00.000
160,That will,Patients,SAR650984_IND035,SAR650984,Sarclisa,"Additional treatment option for NDMM
Patients to obtain deep responses early and extend the first remission by several years with a simple maintenance regimen
",Published,Stephanie.Rayet@sanofi.com,Stephanie.Rayet@sanofi.com,2024-10-07 23:13:00.000,2024-10-23 19:55:00.000
132,That will,Patients,LC81370_IND001,LC81370,CK1 sm (LC81370),,Published,Marie-Carmen.Obinu@sanofi.com,Marie-Carmen.Obinu@sanofi.com,2024-10-07 14:34:00.000,2024-10-07 14:39:00.000
120,For,,,LC81211,TFRC x Tau MTBR mAb (LC81211),,Draft,Helene.Defoucauld@sanofi.com,Helene.Defoucauld@sanofi.com,2024-10-07 11:07:00.000,2024-10-07 11:07:00.000
121,Who,,,LC81211,TFRC x Tau MTBR mAb (LC81211),,Draft,Helene.Defoucauld@sanofi.com,Helene.Defoucauld@sanofi.com,2024-10-07 11:07:00.000,2024-10-07 11:07:00.000
122,Our product is,Versus current SoC,,LC81211,TFRC x Tau MTBR mAb (LC81211),,Draft,Helene.Defoucauld@sanofi.com,Helene.Defoucauld@sanofi.com,2024-10-07 11:07:00.000,2024-10-07 11:07:00.000
123,Our product is,Versus future SoC/Main Competitors,,LC81211,TFRC x Tau MTBR mAb (LC81211),,Draft,Helene.Defoucauld@sanofi.com,Helene.Defoucauld@sanofi.com,2024-10-07 11:07:00.000,2024-10-07 11:07:00.000
124,That will,Prescribers,,LC81211,TFRC x Tau MTBR mAb (LC81211),,Draft,Helene.Defoucauld@sanofi.com,Helene.Defoucauld@sanofi.com,2024-10-07 11:07:00.000,2024-10-07 11:07:00.000
125,That will,Patients,,LC81211,TFRC x Tau MTBR mAb (LC81211),,Draft,Helene.Defoucauld@sanofi.com,Helene.Defoucauld@sanofi.com,2024-10-07 11:07:00.000,2024-10-07 11:07:00.000
126,That will,Payers,,LC81211,TFRC x Tau MTBR mAb (LC81211),,Draft,Helene.Defoucauld@sanofi.com,Helene.Defoucauld@sanofi.com,2024-10-07 11:07:00.000,2024-10-07 11:07:00.000
711,Our product is,Versus future SoC/Main Competitors,LC81422_IND001,LC81422,NLRP3 sm - Next Generation (LC81422),"Recently approved amyloid targeting mAb DMTs. The class demonstrated inconsistent and modest slowing of cognitive decline and have the potentially serious side effect amyloid-related imaging abnormalities (ARIA)
Symptomatic treatments still in use ",Draft,Marie-Carmen.Obinu@sanofi.com,Marie-Carmen.Obinu@sanofi.com,2025-03-17 17:04:00.000,2025-03-17 17:06:00.000
715,For,,LC81648_IND001,LC81648,Synuclein x TFRC mAb (LC81648),"For the ~2M patients (1M in US, 1M in EU) diagnosed with Parkinson’s disease in the US and EU (expected to grow to ~2.5M patients by 2035) and are early in their disease course (H&Y <3; ~60-70% of PD patients) 
",Draft,Marie-Carmen.Obinu@sanofi.com,Marie-Carmen.Obinu@sanofi.com,2025-03-27 16:00:00.000,2025-03-27 16:02:00.000
720,That will,Patients,LC81648_IND001,LC81648,Synuclein x TFRC mAb (LC81648),,Draft,Marie-Carmen.Obinu@sanofi.com,Marie-Carmen.Obinu@sanofi.com,2025-03-27 16:01:00.000,2025-03-27 16:02:00.000
719,That will,Prescribers,LC81648_IND001,LC81648,Synuclein x TFRC mAb (LC81648),,Draft,Marie-Carmen.Obinu@sanofi.com,Marie-Carmen.Obinu@sanofi.com,2025-03-27 16:01:00.000,2025-03-27 16:02:00.000
135,Who,,,LC81370,CK1 sm (LC81370),,Published,Marie-Carmen.Obinu@sanofi.com,Marie-Carmen.Obinu@sanofi.com,2024-10-07 14:37:00.000,2024-10-07 14:37:00.000
136,Our product is,Versus current SoC,,LC81370,CK1 sm (LC81370),,Published,Marie-Carmen.Obinu@sanofi.com,Marie-Carmen.Obinu@sanofi.com,2024-10-07 14:37:00.000,2024-10-07 14:37:00.000
137,Our product is,Versus future SoC/Main Competitors,,LC81370,CK1 sm (LC81370),,Published,Marie-Carmen.Obinu@sanofi.com,Marie-Carmen.Obinu@sanofi.com,2024-10-07 14:37:00.000,2024-10-07 14:37:00.000
138,That will,Prescribers,,LC81370,CK1 sm (LC81370),,Published,Marie-Carmen.Obinu@sanofi.com,Marie-Carmen.Obinu@sanofi.com,2024-10-07 14:37:00.000,2024-10-07 14:37:00.000
134,For,,,LC81370,CK1 sm (LC81370),,Published,Marie-Carmen.Obinu@sanofi.com,Marie-Carmen.Obinu@sanofi.com,2024-10-07 14:37:00.000,2024-10-07 14:37:00.000
139,That will,Patients,,LC81370,CK1 sm (LC81370),,Published,Marie-Carmen.Obinu@sanofi.com,Marie-Carmen.Obinu@sanofi.com,2024-10-07 14:37:00.000,2024-10-07 14:37:00.000
140,That will,Payers,,LC81370,CK1 sm (LC81370),,Published,Marie-Carmen.Obinu@sanofi.com,Marie-Carmen.Obinu@sanofi.com,2024-10-07 14:37:00.000,2024-10-07 14:37:00.000
290,Our product is,Versus current SoC,,SAR445761,Rezurock ,,Draft,Melissa.McCarthy@sanofi.com,Melissa.McCarthy@sanofi.com,2024-10-21 18:03:00.000,2024-10-21 18:03:00.000
291,Our product is,Versus future SoC/Main Competitors,,SAR445761,Rezurock ,,Draft,Melissa.McCarthy@sanofi.com,Melissa.McCarthy@sanofi.com,2024-10-21 18:03:00.000,2024-10-21 18:03:00.000
292,That will,Prescribers,,SAR445761,Rezurock ,,Draft,Melissa.McCarthy@sanofi.com,Melissa.McCarthy@sanofi.com,2024-10-21 18:03:00.000,2024-10-21 18:03:00.000
293,That will,Patients,,SAR445761,Rezurock ,,Draft,Melissa.McCarthy@sanofi.com,Melissa.McCarthy@sanofi.com,2024-10-21 18:03:00.000,2024-10-21 18:03:00.000
717,Our product is,Versus current SoC,LC81648_IND001,LC81648,Synuclein x TFRC mAb (LC81648),"No disease modifying therapies approved
Physical, occupational and speech therapy in addition to symptomatic pharmacological treatments (e.g. carbidopa/ Levodopa to control motor symptoms) 
",Draft,Marie-Carmen.Obinu@sanofi.com,Marie-Carmen.Obinu@sanofi.com,2025-03-27 16:00:00.000,2025-03-27 16:02:00.000
716,Who,,LC81648_IND001,LC81648,Synuclein x TFRC mAb (LC81648),"Parkinson’s Disease is the 2nd most common neurodegenerative disorder globally
No disease modifying therapies currently exist 
Patients face eventual loss of mobility and severe non-motor symptoms as their disability worsens 
",Draft,Marie-Carmen.Obinu@sanofi.com,Marie-Carmen.Obinu@sanofi.com,2025-03-27 16:00:00.000,2025-03-27 16:02:00.000
718,Our product is,Versus future SoC/Main Competitors,LC81648_IND001,LC81648,Synuclein x TFRC mAb (LC81648),"Potential as DMT to slow progression of disease in early Parkinson’s disease (with or without genetic mutation), a disease with high unmet need and no approved DMT, only symptomatic treatments
a-Synuclein mAbs are likely to be the first DMT class available for PD. Further, within the class, TFRC x a-syn mAb has best-in-class potential due to improved brain penetration afforded by TfR brain shuttle as well as superior binding affinity to pathological alpha-syn aggregates due to the binder used
α-syn pathology in PD has been well characterized and presents the most proximal approach for a disease modifying treatment
US market size of PD (in 2030): €3.6B ",Draft,Marie-Carmen.Obinu@sanofi.com,Marie-Carmen.Obinu@sanofi.com,2025-03-27 16:00:00.000,2025-03-27 16:02:00.000
424,Our product is,Versus future SoC/Main Competitors,SAR441344_IND002,SAR441344,frexalimab,"In RMS: Provide similar efficacy profile compared to best-in class BTKi (tolebrutinib) with responde to disability control; Provides stronger relapse control with superior control vs teriflunomide
Safety: Provide efficacy likely without significant DILI risk (and associated liver monitoring that is expected)
Route of administration: Potentially provide Q4W patient self-admin. large volume SC and/or in-office IV options for those who prefer these options over daily oral with frequent liver monitoring in first 6 months
",Draft,Pintu.Saha@sanofi.com,Pintu.Saha@sanofi.com,2024-11-01 15:19:00.000,2024-11-01 15:19:00.000
155,For,,SAR650984_IND035,SAR650984,Sarclisa,"Patients with newly diagnosed multiple myeloma
",Published,Stephanie.Rayet@sanofi.com,Stephanie.Rayet@sanofi.com,2024-10-07 23:13:00.000,2024-10-23 19:55:00.000
422,Who,,SAR441344_IND002,SAR441344,frexalimab,For RMS patients who seek high-efficacy therapy with novel MOA and significant reduction in relapses while being non lymphocyte depleting. For nrSPMS patients who have limited to no approved therapies and limited treatment options to manage their nrSPMS. For both RMS and nrSPMS patients who seek the reduction in progression of MS,Draft,Pintu.Saha@sanofi.com,Pintu.Saha@sanofi.com,2024-11-01 15:19:00.000,2024-11-01 15:19:00.000
156,Who,,SAR650984_IND035,SAR650984,Sarclisa,"who are not eligible for autologous stem cell transplant (ASCT) or with no intent for ASCT as initial therapy
",Published,Stephanie.Rayet@sanofi.com,Stephanie.Rayet@sanofi.com,2024-10-07 23:13:00.000,2024-10-23 19:55:00.000
157,Our product is,Versus current SoC,SAR650984_IND035,SAR650984,Sarclisa,"the first combo of CD38+CAR T offering improved efficacy vs. Quad & CARTITUDE-5 and just 18 months of maintenance treatment

Co primary - CR-MRD neg within 12 months: 55%
Co primary - median PFS=150 months (HR=0.6)*
Secondary - OS: mOS=15.7 years (HR=0.675) 
vs. 10.6 years for IsaVRd (IMROZ)
Potentially shorter CD38 maintenance (18 months) vs. quad and other SoC

",Published,Stephanie.Rayet@sanofi.com,Stephanie.Rayet@sanofi.com,2024-10-07 23:13:00.000,2024-10-23 19:55:00.000
426,That will,Patients,SAR441344_IND002,SAR441344,frexalimab,"Most improved efficacy and impact on disability progression (mobility, cognition, fatigue) 
Patient self-administered large-volume SC and/or in-office IV 
Well tolerated and fewer side effects
Improve patients QOL and daily functions
",Draft,Pintu.Saha@sanofi.com,Pintu.Saha@sanofi.com,2024-11-01 15:19:00.000,2024-11-01 15:19:00.000
158,Our product is,Versus future SoC/Main Competitors,SAR650984_IND035,SAR650984,Sarclisa,"Improved efficacy vs. CARTITUDE-5 based on use of quad for induction vs. VRd 
CR-MRD neg within 12 months: 40%, 
Median PFS=90 months (HR=0.5 vs. VRd)
Median OS=12.5 years
Maintenance expected to be less toxic vs fixed duration maintenance
Potentially best-in-class BCMA CAR-T for safety
",Published,Stephanie.Rayet@sanofi.com,Stephanie.Rayet@sanofi.com,2024-10-07 23:13:00.000,2024-10-23 19:55:00.000
148,For,,,SAR650984,Sarclisa,,Draft,Stephanie.Rayet@sanofi.com,Stephanie.Rayet@sanofi.com,2024-10-07 20:58:00.000,2024-10-08 22:16:00.000
149,Who,,,SAR650984,Sarclisa,,Draft,Stephanie.Rayet@sanofi.com,Stephanie.Rayet@sanofi.com,2024-10-07 20:58:00.000,2024-10-08 22:16:00.000
150,Our product is,Versus current SoC,,SAR650984,Sarclisa,,Draft,Stephanie.Rayet@sanofi.com,Stephanie.Rayet@sanofi.com,2024-10-07 20:58:00.000,2024-10-08 22:16:00.000
151,Our product is,Versus future SoC/Main Competitors,,SAR650984,Sarclisa,,Draft,Stephanie.Rayet@sanofi.com,Stephanie.Rayet@sanofi.com,2024-10-07 20:58:00.000,2024-10-08 22:16:00.000
152,That will,Prescribers,,SAR650984,Sarclisa,,Draft,Stephanie.Rayet@sanofi.com,Stephanie.Rayet@sanofi.com,2024-10-07 20:58:00.000,2024-10-08 22:16:00.000
153,That will,Patients,,SAR650984,Sarclisa,,Draft,Stephanie.Rayet@sanofi.com,Stephanie.Rayet@sanofi.com,2024-10-07 20:58:00.000,2024-10-08 22:17:00.000
154,That will,Payers,,SAR650984,Sarclisa,,Draft,Stephanie.Rayet@sanofi.com,Stephanie.Rayet@sanofi.com,2024-10-07 20:58:00.000,2024-10-08 22:17:00.000
173,That will,Prescribers,LC81299_IND001,LC81299,CD22 in vivo CAR-T (LC81299),"Next generation, low toxicity CAR-T that provides the efficacy benefits of autologous therapy with the benefits of allogeneic options, allowing even more patients to experience the demonstrated benefits of CAR-T therapy",Draft,Carla.Lawendowski@sanofi.com,Carla.Lawendowski@sanofi.com,2024-10-08 22:47:00.000,2024-10-22 17:50:00.000
172,Our product is,Versus future SoC/Main Competitors,LC81299_IND001,LC81299,CD22 in vivo CAR-T (LC81299),"~€3.6B across 3 tumors and 6 indications 
Market Share: 30% of 1L DLBCL/FL HR (6% overall); 15% of R/R
 
",Draft,Carla.Lawendowski@sanofi.com,Carla.Lawendowski@sanofi.com,2024-10-08 22:47:00.000,2024-10-22 17:50:00.000
171,Our product is,Versus current SoC,LC81299_IND001,LC81299,CD22 in vivo CAR-T (LC81299),"~€3.6B across 3 tumors and 6 indications 
Market Share: 30% of 1L DLBCL/FL HR (6% overall); 15% of R/R
",Draft,Carla.Lawendowski@sanofi.com,Carla.Lawendowski@sanofi.com,2024-10-08 22:47:00.000,2024-10-22 17:50:00.000
170,Who,,LC81299_IND001,LC81299,CD22 in vivo CAR-T (LC81299),"Fit patients: A less toxic, off-the-shelf therapy with equivalent (or better) efficacy to CAR-T cell therapies
Unfit patients: A less toxic, off-the-shelf therapy with improved efficacy to SoC (non CAR-T)
",Draft,Carla.Lawendowski@sanofi.com,Carla.Lawendowski@sanofi.com,2024-10-08 22:47:00.000,2024-10-22 17:50:00.000
169,For,,LC81299_IND001,LC81299,CD22 in vivo CAR-T (LC81299),"Target Population: B-cell malignancies: CAR-T competitor, CAR-T treated and unfit that could be eligible for CAR-T if better tox profile
1L DLBCL High Risk (~6k); R/R DLBCL (~7k); R/R FL (~4k); 1L MCL (~4k); R/R MCL (~2k)

",Draft,Carla.Lawendowski@sanofi.com,Carla.Lawendowski@sanofi.com,2024-10-08 22:47:00.000,2024-10-22 17:50:00.000
782,That will,Prescribers,SP0268_IND001,SP0268,C acnes mRNA,"<ul><li style=""margin-left: 12px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>Unique innovation addressing key </span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span><strong>unmet needs on tolerability/ safety and long-term result</strong></span></span></span></span></span></span></span></span></span></span></li><li style=""margin-left: 12px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:13.0pt""><span><span style=""color:black""><span><strong>Patients’ compliance</strong></span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>, irrespective of their age, gender and motivation</span></span></span></span></span></span></span></span></span></span></li><li style=""margin-left: 12px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>Avoiding the </span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span><strong>use of antibiotics </strong></span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>or hormonal therapy</span></span></span></span></span></span></span></span></span></span></li><li style=""margin-left: 12px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:13.0pt""><span><span style=""color:black""><span><strong>Simple prescription, administration and follow-up</strong></span></span></span></span><span style=""font-size:13.0pt""><span><span style=""color:black""><span>, that can be safely combined with other treatments</span></span></span></span></span></span></span></span></span></span></li></ul>",Published,Annie.Sauveur@sanofi.com,Annie.Sauveur@sanofi.com,2025-09-29 14:39:00.000,2025-10-30 10:31:00.000
